x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,magnitude_acc,timestamp,screen
0.736131056098194,0.29161217715748,0.39474771167312567,0.4298687117388214,0.561728652886812,0.36964804855312144,0.5021577370181461,2023-01-01 01:05:00,SpeedyGame
0.4264895018416584,0.2624921658190941,0.09052841770033832,0.5678065078444567,0.5616207901497811,0.41617796260241274,0.8039507642860827,2023-01-01 01:06:00,SpeedyGame
0.39447674917133735,0.41990109254929325,0.4903519410560699,0.5596725707430231,0.5871331716818157,0.5766873353449797,0.024041241312350928,2023-01-01 01:20:00,SpeedyGame
0.3297412746993995,0.8234611226545523,0.11390736055524237,0.9328865342840627,0.5512082844477381,0.7848714721256844,0.9290652814752445,2023-01-01 01:23:00,SpeedyGame
0.4071347463260562,0.6623024812467637,0.2953135511390144,0.6593075541477891,0.46064270060225837,0.4810893621548663,0.42944362360000016,2023-01-01 01:44:00,MemoriaGame
0.851022179098341,0.5798718613136713,0.34264818106993367,0.39853466902679624,0.7417389389631401,0.16164640077015907,0.6101495959781615,2023-01-01 01:46:00,SpeedyGame
0.507475954892759,0.5386385069935563,0.40614657572741303,0.5068426789976275,0.3889963682512252,0.23538648685448216,0.11900288259900861,2023-01-01 01:55:00,FocusGame
0.43457570413933566,0.8778150357226226,0.4527964868003923,0.45851796505175013,0.3665693846157763,0.4424944459396318,0.6885943713271945,2023-01-01 01:56:00,SpeedyGame
0.6051186018486137,0.6527303817693744,0.45895479149577795,1.0,0.685018870911642,0.41827987222559454,0.32072511342014726,2023-01-01 01:59:00,MemoriaGame
0.22735500060419228,0.5282682198424212,0.29672299232996924,0.6403129883135077,0.2859489256584484,0.4965826354166506,0.4085520748941754,2023-01-01 02:06:00,ReactonGame
0.24277194864331075,0.43728799974748517,0.4322359763103119,0.4407440350554146,0.5735864244646564,0.6019728824101068,0.22414482185837875,2023-01-01 02:14:00,MemoriaGame
0.5064867780656711,0.33698789407222784,0.2209367501637648,0.42029826158750044,0.34624147971111424,0.8241604568426399,0.5086576679452399,2023-01-01 02:29:00,MemoriaGame
0.49640745106716,0.31295615648981556,0.4614417973242265,0.6314612335232419,0.0937468252818976,0.1655430932148742,0.2316198438013895,2023-01-01 02:30:00,SpeedyGame
0.6127393866915819,0.8591007575984497,0.530669040090447,0.3944294131234314,0.5900013801918046,0.36152466213815004,0.6953569030523645,2023-01-01 02:41:00,MathisisGame
0.5160621538555296,0.46749817990124276,0.5151394647087775,0.6788162057586098,0.12465752314861095,0.7348499015552696,0.012926183669301108,2023-01-01 02:53:00,SpeedyGame
0.5968949092369865,0.6344470187861528,0.7416045295519611,0.6317460594418779,0.457885968488581,0.6911086353347916,0.5296318070370649,2023-01-01 03:05:00,MemoriaGame
0.11368552762375872,0.31679107385737604,0.5867328713232702,0.6921573235270571,0.6003165998211634,0.4835810700113789,0.515114657157645,2023-01-01 03:09:00,FocusGame
0.25048275379995555,0.47464547643389876,0.5600709126634492,0.4034902465753242,0.12513864102318367,0.5103461738775796,0.21295205818709628,2023-01-01 03:16:00,ReactonGame
0.5196686695846743,0.4987489776877535,0.7860090513105629,0.40390185487288394,0.6972806578915001,0.25828796994854764,0.49916890125911756,2023-01-01 03:20:00,MemoriaGame
0.14342539130420884,0.48604277206889285,0.3334996573312932,0.7894558652471774,0.5806022605303587,0.2108339288317816,0.4441105042268613,2023-01-01 03:24:00,SpeedyGame
0.5537596768768358,0.36110925867799737,0.7335210625803308,0.9141940183834312,0.6649249542575905,0.6061518654195086,0.4583213380830456,2023-01-01 03:26:00,FocusGame
0.5537623693103828,0.24453482753418213,0.43895328726649707,0.8116298411729955,0.07832883259278917,1.0,0.3939274998102709,2023-01-01 03:28:00,FocusGame
0.6882893243129546,0.36262115115098037,0.5893491496263493,0.3117963269830865,0.544432414809428,0.3765147173684721,0.37221045612279846,2023-01-01 03:31:00,SpeedyGame
0.6489266671703123,0.35837788623065264,0.634885168808418,0.4917056086923689,0.0,0.5208472985521371,0.38005936679162305,2023-01-01 03:32:00,MathisisGame
0.3737514482567089,0.4288365933956369,0.4132226342221691,0.8522661266260382,0.5534938080801461,0.5867538117768588,0.09909068642551043,2023-01-01 03:34:00,ReactonGame
0.9439141294869728,0.28030961427305656,0.43153127172830275,0.4522324530797233,0.48328007263356876,0.4237157779274153,0.7588173947417427,2023-01-01 03:40:00,ReactonGame
0.5908808711794723,0.5833665265903045,0.6122430025707193,0.5061050610340634,0.37691041628565297,0.6994085638394263,0.2836510880022207,2023-01-01 03:42:00,SpeedyGame
0.09246781599725629,0.5467646313952681,0.46056165951159905,0.4392914733118643,0.3154694540035533,0.6966638236812494,0.4431001843817391,2023-01-01 03:43:00,SpeedyGame
0.48902889668731875,0.24999276989099203,0.6198537569834288,0.7928676773872884,0.3687836629552579,0.408441984681607,0.4170646043807908,2023-01-01 03:51:00,SpeedyGame
0.4519810176679514,0.46322382474059604,0.16735338926837373,0.3202977861054905,0.9999999999999999,0.3639923741143963,0.5419376796350985,2023-01-01 03:52:00,SpeedyGame
0.5515812946853109,0.38112765447193747,0.8142160561766565,0.6553511806362938,0.6346552076151355,0.048358871631629885,0.5912667920501591,2023-01-01 04:02:00,ReactonGame
0.11270500706465247,0.6821836729395705,0.28499049120436903,0.4371919459362654,0.3604846658475398,0.2276911394841987,0.657353075870413,2023-01-01 04:14:00,MemoriaGame
0.3371202376658884,0.2766419669775988,0.5498668859179878,0.21776112992208785,0.43860700665686103,0.20605388740378972,0.33622442717621076,2023-01-01 04:15:00,MemoriaGame
0.4291961720977603,0.4905594563527805,0.5565317783816437,0.6707856639017885,0.5662557410938932,0.6723459320381517,0.02522801679605484,2023-01-01 04:21:00,MathisisGame
0.22001610821072515,0.32472298343150247,0.3147131832347957,0.5698491535926551,0.28185613233968265,0.02718558299149082,0.4663190662194407,2023-01-01 04:23:00,SpeedyGame
0.7960043933666558,0.4594061921333463,0.19874406654567367,0.9153817968696951,0.5733988971022836,0.3178994745711219,0.6893254343758023,2023-01-01 04:26:00,SpeedyGame
0.3119754156720844,0.5433567742516601,0.30197106543093627,0.5774170221395304,0.49743494969315116,0.3179406979332688,0.3368060737993816,2023-01-01 04:37:00,MemoriaGame
0.35856598366114373,0.4264793952961688,0.5660869360408912,0.7041895689355998,0.39447748834989826,0.14301126445616152,0.11188135188732364,2023-01-01 04:39:00,MemoriaGame
0.5696470433678713,0.5624371873069156,0.4490366497749544,0.5289900313745606,0.3724488058011953,0.32379340800545997,0.15841271764263098,2023-01-01 04:47:00,ReactonGame
0.307101227199668,0.11969556305622886,0.7234004897244167,0.687191358933935,0.5021981771210295,0.5071948422656478,0.7682061792295725,2023-01-01 04:49:00,MathisisGame
0.3969806856842105,0.5425682174481935,0.7752816523501812,0.3620532277390588,0.2340110698325056,0.6882665242864636,0.48262967932430184,2023-01-01 04:50:00,MathisisGame
0.5195013288820035,0.4915285007322963,0.3541505087055614,0.7713586635339844,0.7294869293722899,0.4958167132115038,0.1884998860470926,2023-01-01 04:54:00,MemoriaGame
0.6371324550908732,0.6308372573541142,0.5588434223547943,0.6075040583645822,0.3797220148688636,0.7761755371553083,0.33611357382861157,2023-01-01 04:56:00,MemoriaGame
0.5087230148032559,0.42961448453431006,0.7199959522529885,0.6725030614988678,0.5556624212886052,0.5563021097893728,0.37313003693948815,2023-01-01 04:57:00,SpeedyGame
0.6183278964064307,0.5224041452756554,0.59687813760346,0.8430461563677287,0.4609108139020859,0.6964860940329124,0.24399955978214233,2023-01-01 04:58:00,ReactonGame
0.26237680935590535,0.36675005294462293,0.6626860276028277,0.5264052520518704,0.632708574908626,0.6996155250777545,0.3840031947080268,2023-01-01 05:00:00,MathisisGame
0.4375697204750427,0.5671823563022244,0.8173674630660208,0.4773855976709408,0.47488649818767076,0.47764277458632176,0.5731420666078053,2023-01-01 05:04:00,MemoriaGame
0.4675374648239942,0.32841775407723367,1.0,0.12225022234733185,0.33264687100167867,0.20174332730419975,0.9622962712766747,2023-01-01 05:05:00,ReactonGame
0.3982662097339841,0.5568975809011313,0.6357575366141728,0.6803994070673242,0.2262854161926027,0.6855757311668519,0.2280221688909525,2023-01-01 05:09:00,MathisisGame
0.6803135943232075,0.6139803517588895,0.7845114816963057,0.3423171148607194,0.5365648516377205,0.210611436076742,0.636672050781514,2023-01-01 05:11:00,MathisisGame
0.6184682767314941,0.5707265201445766,0.5718485295625392,0.4303912951363482,0.6801419285983188,0.481976233829941,0.25395245901557895,2023-01-01 05:13:00,ReactonGame
0.5899470753663412,0.30068973689038625,0.6277728636056973,0.48061865252066427,0.5176849260601143,0.5722160991338198,0.39095871617436834,2023-01-01 05:16:00,MemoriaGame
0.4631296571532164,0.48733891859830913,0.5623023341934735,0.8167731292547307,0.4513222926054665,0.3978903237167755,0.03782831036388849,2023-01-01 05:20:00,SpeedyGame
0.5711299013749305,0.5660480672800056,0.6179378430050985,0.6325213792921222,0.5485942453408797,0.8440776895175656,0.2570676569430041,2023-01-01 05:21:00,MemoriaGame
0.22399874094958827,0.4886408280694352,0.4893481838107221,0.605369744403409,0.43872580035443715,0.48367258249964984,0.22184187481019046,2023-01-01 05:24:00,MathisisGame
0.5783250931378271,0.5777345647917139,0.6294384134264239,0.22139556653637515,0.6566597325378074,0.6959186590323783,0.29043686672981645,2023-01-01 05:29:00,MathisisGame
0.24757832710454145,0.6807016222160325,0.4785298518751622,0.8511930743918765,0.7151531551942377,0.37172202642262453,0.390107819970748,2023-01-01 05:31:00,ReactonGame
0.29529394142287724,0.7259535022215768,0.4317461446177076,0.3773213136120182,0.4461443363676059,0.47757950298117896,0.44343278028691185,2023-01-01 05:33:00,FocusGame
0.41021941763937597,0.4218255755122739,0.5845450112401835,0.6127740072007345,0.09451940864469954,0.09297602444512654,0.11385951942716642,2023-01-01 05:35:00,MathisisGame
0.7743956338363509,0.574300755558408,0.2685545060827499,0.6670247027686662,0.311619077233075,0.2685344758355668,0.5924315470069406,2023-01-01 06:01:00,MathisisGame
0.4906839080691775,0.4733698147244497,0.4024442818893399,0.32492450117797317,0.5888874250511222,0.43921605011710013,0.08023812262060058,2023-01-01 06:06:00,MemoriaGame
0.4632771086422954,0.4041556769804765,0.30726024864798274,0.06005113271525997,0.6442489521271269,0.4201136157228127,0.28727722869842354,2023-01-01 06:08:00,ReactonGame
0.27574184322142503,0.44308382268449215,0.7276832523319604,0.6349500026661625,0.4186721837849768,0.672769758785221,0.4357056944491559,2023-01-01 06:15:00,SpeedyGame
0.48184929268593213,0.6509417479275786,0.2729181123485337,0.480920490330604,0.3706020773098479,0.32368979622973176,0.4498455975188836,2023-01-01 06:17:00,ReactonGame
0.47470618976293527,0.527712000399013,0.36594339984252716,0.7507803855822591,0.17984572213855288,0.428331921367456,0.16245805798731033,2023-01-01 06:25:00,ReactonGame
0.31702967184570047,0.35255250483764894,0.6599490773058707,0.5441566110822957,0.3831430101277733,0.20850893233075923,0.35334777059608047,2023-01-01 06:29:00,SpeedyGame
0.6978012171318555,0.41712748404738964,0.4765894138934847,0.36764075536588303,0.5885667378393645,0.5671472945669711,0.2979874545382239,2023-01-01 06:34:00,ReactonGame
0.7356177537260878,0.3162470509288513,0.32571067674540943,0.7850622705081809,0.8802986527404322,0.4898222104286957,0.5329384386586187,2023-01-01 06:37:00,MemoriaGame
0.41726914941348375,0.6776487252204276,0.5242377831888703,0.6979767127771345,0.8435959440653127,0.6314197420347594,0.29334488396511244,2023-01-01 06:38:00,SpeedyGame
0.45228643246872463,0.5975389521182143,0.4457394780822833,0.7472729780280507,0.1635564685556577,0.6949590267797465,0.14282322842016004,2023-01-01 06:43:00,SpeedyGame
0.34452791680327577,0.6436444229414997,0.7645543963962451,0.275609094148932,0.43047529829639425,0.8705324451158407,0.5506229113313513,2023-01-01 06:44:00,MemoriaGame
0.5771336639068424,0.35199057269385103,0.7099751368535423,0.6549447569559519,0.3178000666257421,0.4138776241119319,0.4383830510068421,2023-01-01 06:45:00,ReactonGame
0.21064333294113835,0.24133926004673237,0.277256124578669,0.7802563859688103,0.6055894805949956,0.49700457163947065,0.6181776102883392,2023-01-01 06:46:00,FocusGame
0.4567390022450936,0.562411302058208,0.2728485436818101,0.6844490501686172,0.4637714683011918,0.660533160157099,0.3591938670249849,2023-01-01 06:59:00,MemoriaGame
0.6527356291451598,0.3382776889337871,0.4831392684801414,0.6509089101133511,0.6439734443344312,0.6064107148394817,0.31359520201982005,2023-01-01 07:03:00,FocusGame
0.060810210938182785,0.43185428823292754,0.4355081122784536,0.6544688058165118,0.7423070521425754,0.6733125528660212,0.4884580607344861,2023-01-01 07:09:00,MemoriaGame
0.18557324571918965,0.5290621007140146,0.5828077557925845,0.3600999776298259,0.45675268946200154,0.632248742955291,0.3341881232427056,2023-01-01 07:10:00,SpeedyGame
0.0,0.6136427339497994,0.3231362092428903,0.8043272611729186,0.5110777954433835,0.388660482443682,0.6909098793696735,2023-01-01 07:11:00,FocusGame
0.38369431994026626,0.6210863605428489,0.48640506439325026,0.7088802656975258,0.2535909096403415,0.5803486151481588,0.18662105765143572,2023-01-01 07:12:00,SpeedyGame
0.0728114994319114,0.5596058487301998,0.41867708646063473,0.52369671268488,0.4676000258353116,0.24924224756309935,0.4931966793292312,2023-01-01 07:18:00,MemoriaGame
0.418897189640969,0.6032607905453694,0.3951911458744769,0.8401246041608192,0.440170001684474,0.49032491605820666,0.2048133931549842,2023-01-01 07:36:00,SpeedyGame
0.8680493152571873,0.4548754310778973,0.502714936457414,0.5694314934166391,0.32586077383410916,0.5190457996489121,0.541424725280545,2023-01-01 07:40:00,FocusGame
0.29040215897748234,0.44313380926163654,0.569308946226182,0.29851436258490033,0.640791432847748,0.3725047231937248,0.17771707869787395,2023-01-01 07:42:00,ReactonGame
0.3172649874821564,0.5518900083813771,0.45595759537196856,0.8642510412971965,0.4684404392237287,0.3237884742122431,0.13850971756500563,2023-01-01 07:49:00,SpeedyGame
0.11361098439207828,0.45561400168912536,0.36143750699831856,0.8225549222645381,0.37605935139363705,0.663268344940546,0.4555065590964013,2023-01-01 07:52:00,ReactonGame
0.5670974479392649,0.45778854323579177,0.45242500044590145,0.9183252025646247,0.436825281293091,0.44049522359726373,0.09726701953023277,2023-01-01 07:56:00,SpeedyGame
0.09382704112661755,0.7652608719303031,0.8168508086742357,0.4752721966882206,0.2182197022721279,0.4570098443646882,0.9119701757495049,2023-01-01 08:02:00,ReactonGame
0.8078698111981601,0.2240604809894577,0.49442672215762806,0.4211883320991835,0.41235019597172407,0.6866278186850183,0.6422277993612832,2023-01-01 08:08:00,ReactonGame
0.7723111581722331,0.7345032066865933,0.2843162717152632,0.807570891857109,0.5292216564149704,0.8110143455414893,0.718743768998283,2023-01-01 08:14:00,SpeedyGame
0.14231313966166886,0.5765029894906568,0.5460018839003717,0.6625313020617513,0.5882055402371572,0.3754809487010319,0.39914810585437727,2023-01-01 08:19:00,MemoriaGame
0.23016927084218003,0.5828731503714966,0.1265085559798455,0.552606418994309,0.4584527892028935,0.5575050575997927,0.7188770284508725,2023-01-01 08:37:00,MemoriaGame
0.0801776741062955,0.6810796321603895,0.5189836241989673,0.4669191321246545,0.4280619645937683,0.49393508072770015,0.5761519169581617,2023-01-01 08:40:00,FocusGame
0.2984457382057095,0.44022851635967425,0.5504978887769786,0.5981456266459967,0.5082412695555778,0.5030481222544317,0.1497358475480684,2023-01-01 08:42:00,MathisisGame
0.3170322270552882,0.0,0.4992694407937491,0.6563969962334061,0.13536342303091703,0.2614153405507118,0.8597172821963757,2023-01-01 08:59:00,MemoriaGame
0.6232773897325634,0.4733348122012327,0.37396094496282994,0.9547165253064219,0.43845520958113743,0.7615300709218229,0.251230463118621,2023-01-01 09:00:00,ReactonGame
0.5569615448867155,0.7543283396184481,0.45469498891417726,0.650726879092406,0.49870873962255224,0.6495588623902464,0.47043255505170095,2023-01-01 09:02:00,SpeedyGame
0.7546301109546337,0.4018571776971281,0.43970319731027024,0.4947650020881051,0.38207993510712845,0.4229188268785664,0.39950952805476075,2023-01-01 09:03:00,MathisisGame
0.3980813389254215,0.5281278597906532,0.39769550592104236,0.6667925915653047,0.11746863877926422,0.3437742398231234,0.1102239192938604,2023-01-01 09:07:00,MathisisGame
0.4972590314739049,0.34032915170453515,0.5541255422914643,0.6477964479512792,0.4531165437971803,0.28529674780037023,0.20216959908821236,2023-01-01 09:13:00,MemoriaGame
0.5049237054231187,0.4743577073275565,0.3240816829104569,0.0,0.3119051854165953,0.4241014055847245,0.23731122537521382,2023-01-01 09:20:00,FocusGame
0.03651748462203319,0.21792246495758616,0.6309707724427697,0.6934452438186066,0.6637795756624261,0.406134906830879,0.7449260424810741,2023-01-01 09:28:00,MathisisGame
0.5129782910055216,0.5267578177059486,0.44114657737025775,0.5448416927018271,0.4791549516480768,0.6530749337536985,0.06378782519035657,2023-01-01 09:32:00,FocusGame
0.579286885739529,0.3088913601773428,0.4815586067828638,0.12192310705287618,0.7733850524447883,0.6915350354721319,0.284855333383757,2023-01-01 09:42:00,ReactonGame
0.45761654698045023,0.2995207957343643,0.693089053201631,0.650376932338911,0.5656282845989056,0.6254895961336997,0.4311751522965546,2023-01-01 09:50:00,MathisisGame
0.6670375647109194,0.08474689966220061,0.6293283949804489,0.4746362600776205,0.27514468796517366,0.444592484727032,0.788840744792574,2023-01-01 09:54:00,FocusGame
0.3315306849600255,0.3099048549155276,0.12198655718186707,0.6955085981004301,0.4152939133708898,0.033336397192007594,0.7221388771196047,2023-01-01 09:55:00,SpeedyGame
0.6306298302215859,0.37043162282031294,0.38612563970473707,0.230851858968817,0.4424701979786779,0.4387924592965302,0.30406603477365635,2023-01-01 10:02:00,MemoriaGame
0.8489864281168704,0.3192895463621988,0.4600205752739172,0.733967364929313,0.5751374267872784,0.6432709483983761,0.5885679270932274,2023-01-01 10:05:00,FocusGame
0.4300505041452444,0.21781515203631685,0.30379179407462414,0.5842148426763664,0.5347034408890362,0.6571368506802907,0.5291787924590065,2023-01-01 10:11:00,MemoriaGame
0.46581769669003664,0.5276222048789168,0.3699298477285957,0.6419143684466916,0.3169478952549207,0.4084811040708276,0.15282802728768452,2023-01-01 10:16:00,MathisisGame
0.27072798276021887,0.4967599476155151,0.60573831858532,0.5774444970310277,0.17500325971795927,0.2983178837294832,0.24069296995592465,2023-01-01 10:20:00,MathisisGame
0.5443144646724984,0.23859927965919267,0.6195966027848667,0.41979905941091866,0.81509474129474,0.4182939876292629,0.4537591732029888,2023-01-01 10:21:00,ReactonGame
0.8501199955207279,0.6308626236294596,0.5040051003100006,0.7931674693545157,0.6800380830639756,0.7302923592264248,0.5829525299397885,2023-01-01 10:22:00,ReactonGame
0.733785307230661,0.3667411291842166,0.7214482507397499,0.5388109370472289,0.323728877796143,0.6154779189449039,0.5711316405858528,2023-01-01 10:23:00,ReactonGame
0.2275569488528001,0.4034835243608998,0.7202862917624864,0.5837577092439373,0.6692596977471322,0.37026806627749576,0.47619213081438344,2023-01-01 10:26:00,SpeedyGame
0.7737043536288035,0.3370885084226701,0.5661842147016565,0.7796573640181705,0.5873628697567866,0.5656259519095544,0.48744830115594334,2023-01-01 10:31:00,MathisisGame
0.4579963182622422,0.5483952388192148,0.6445519433281308,0.5755484084183393,0.5977496641646423,0.4925337890538374,0.23071458107443615,2023-01-01 10:37:00,SpeedyGame
0.16133085448705708,0.30028719997643294,0.555488072742429,0.40419055818310895,0.2388853628113086,0.4446824957398463,0.4597225485986796,2023-01-01 10:39:00,MathisisGame
0.9999999999999999,0.5342329975661384,0.3824423149733478,0.30171557645838765,0.1979519637419198,0.5676932149436749,0.7759036300450189,2023-01-01 10:54:00,SpeedyGame
0.32354330117725744,0.4582676807511728,0.3435580061414495,0.4386607554256087,0.5092566014409127,0.3728730990279442,0.23758390824295594,2023-01-01 11:01:00,SpeedyGame
0.3242878218547346,0.37677806605246733,0.3348253908677069,0.32517024984251625,0.4055207683046583,0.2202108781538365,0.3023384713621378,2023-01-01 11:03:00,FocusGame
0.3678072091926676,0.41272872357176715,0.5329534787624972,0.6043895820589104,0.41258157271656226,0.4444023238601126,0.08043586702606777,2023-01-01 11:12:00,FocusGame
0.20133069131576115,0.6804348455097453,0.54757517794134,0.5145492908011551,0.3451839806967105,0.6740462359634125,0.44627988906135513,2023-01-01 11:16:00,ReactonGame
0.2077289415809991,0.6228873238943715,0.48382270151091383,0.730536179276906,0.3658671059349229,0.7127597675787035,0.34826334696198735,2023-01-01 11:32:00,SpeedyGame
0.6812946110808051,0.46284924405385575,0.1460582689958339,0.2643199048308479,0.6642039474632673,0.6085581816983797,0.6751289170885704,2023-01-01 11:55:00,MemoriaGame
0.325082405646124,0.5390255796683097,0.3685677170144317,0.4915138101080292,0.699451360214224,0.43347061889497435,0.21540383731292106,2023-01-01 12:08:00,ReactonGame
0.07298468516362211,0.427467194090247,0.3460584736765735,0.48747182128490557,0.2629454159156266,0.4439093156774879,0.5312172803817479,2023-01-01 12:13:00,FocusGame
0.6652198650386366,0.6110145671690188,0.8159568252743786,0.3793310415693413,0.26809596845769657,0.6771817131915694,0.6759601128933793,2023-01-01 12:14:00,MathisisGame
0.5445592565989675,0.20897659883290332,0.4032360409564045,0.6224063750166874,0.44845498673181333,0.7049465022475946,0.4732745000228253,2023-01-01 12:15:00,ReactonGame
0.8031724109730392,0.636033772019533,0.7450017651162462,0.1259425160815585,0.9114532417540477,0.5412917897042331,0.7064316381932477,2023-01-01 12:18:00,ReactonGame
0.6620143848295947,0.7625403312624183,0.6302372697204606,0.9999987351317378,0.06583757271589175,0.4889597810751639,0.605572741690963,2023-01-01 12:19:00,MathisisGame
0.3066418200195382,0.48956890433051337,0.49739772463287524,0.6267213907482198,0.35750916002224536,0.8447903998041953,0.09644018159416136,2023-01-01 12:22:00,FocusGame
0.27833574933408045,0.5612895758860528,0.30160718596533564,0.5155288486357122,0.4644270162669683,0.7037918918350186,0.37351087819426665,2023-01-01 12:27:00,MathisisGame
0.24194616307788835,0.028124728457170844,0.7779985653764145,0.6244853311728508,0.22697038577034792,0.6278442029087006,1.0,2023-01-01 12:30:00,ReactonGame
0.14905883177493257,0.5907040240517274,0.7480929200005226,0.7115127262706833,0.07837155467587442,0.6122144859310922,0.6114169626571205,2023-01-01 12:31:00,MathisisGame
0.9971219511641783,0.4904643229936414,0.6370196143180854,0.6921068136713311,0.25204018202849476,0.5363741930167198,0.7877167633641569,2023-01-01 12:42:00,ReactonGame
0.6912611211164681,0.43697088669735135,0.531760729990382,0.4214796968830623,0.5540793907942125,0.41216657226698183,0.2862849971762668,2023-01-01 12:44:00,MathisisGame
0.8350360820151439,0.5696741209763033,0.45806333563287055,0.5193744378894359,0.6621006714077824,0.5321500560817033,0.5193855947716945,2023-01-01 12:49:00,SpeedyGame
0.5769082006240323,0.35437401316917827,0.4097623144873594,0.3860008458775256,0.3263303288731644,0.15545197223065738,0.2476571156746758,2023-01-01 12:54:00,MathisisGame
0.5634625035969614,0.4916300636766303,0.41040987892556496,0.8442142849624987,0.6227627225194298,0.7099737761560456,0.1350838656487151,2023-01-01 13:04:00,MemoriaGame
0.6228936667578184,0.4264639855321498,0.3640583598962902,0.41726013240105164,0.42921071792273746,0.3791577615522937,0.2776991829274977,2023-01-01 13:06:00,MathisisGame
0.0820083904671065,0.7009492722535557,0.5200023335348779,0.428402620465838,0.4568336841494079,0.7453644213472567,0.5981818193929472,2023-01-01 13:09:00,FocusGame
0.16530480152567922,0.5896166311408633,0.3383739078136567,0.1539028122242393,0.3521077499712741,0.010074182315411795,0.45628286634351983,2023-01-01 13:13:00,MemoriaGame
0.3479032953563814,0.1778902870630899,0.47461823378918055,0.7048958165046466,0.3111722517235199,0.23050051265822002,0.5036389119987857,2023-01-01 13:24:00,ReactonGame
0.6658028132278677,0.4332324308572653,0.7906326673703858,0.8232761272258431,0.7593220075039645,0.28136446100000034,0.5909064650230903,2023-01-01 13:34:00,ReactonGame
0.4999970630665628,0.11987446317279271,0.5692790783821122,0.8466397520997657,0.6315435803084302,0.2085104982725991,0.624460332053344,2023-01-01 13:36:00,ReactonGame
0.7476446284742897,0.4907003032800156,0.6287919449279982,0.726712098683671,0.4246743079530848,0.49961159217426576,0.4332571001260495,2023-01-01 13:41:00,SpeedyGame
0.9404972994011678,0.4404994172133178,0.48225085916723665,0.8309844543767099,0.4539413383817441,0.40947346985484234,0.6540376171071288,2023-01-01 13:42:00,FocusGame
0.3455171545457983,0.5059752824561636,0.4816759967253593,0.762566346879008,0.6515627331164966,0.4474008448074411,0.04632539677072407,2023-01-01 13:44:00,FocusGame
0.3510055446763668,0.46150900518919147,0.6462137374074807,0.7639474167487373,0.5118414052592665,0.32575852078615747,0.2340108249342267,2023-01-01 13:48:00,SpeedyGame
0.24293937896291945,0.5167176025642646,0.3387397987769175,0.6723168082106156,0.48223863791949795,0.35901274737672273,0.32667843107600225,2023-01-01 13:51:00,FocusGame
0.434581532168039,0.37601011608692786,0.45037328865164594,0.8520527525292799,0.39487478209224525,0.50053848843253,0.10629710325246648,2023-01-01 13:54:00,MemoriaGame
0.7782463060580915,0.28760947005637216,0.8023649909839734,0.7631005441111609,0.4305688510652656,0.15082289607326738,0.7862791734255422,2023-01-01 13:56:00,ReactonGame
